date,store,category,promotion,sales
2023-02-09,Store_B,Electronics,0,302.2
2023-02-10,Store_B,Electronics,0,282.82
2023-02-11,Store_B,Electronics,0,276.08
2023-02-12,Store_B,Electronics,0,241.13
2023-02-13,Store_B,Electronics,0,242.25
2023-02-14,Store_B,Electronics,0,295.75
2023-02-15,Store_B,Electronics,0,292.15
2023-02-16,Store_B,Electronics,0,216.2
2023-02-17,Store_B,Electronics,0,261.3
2023-02-18,Store_B,Electronics,0,257.48
2023-02-19,Store_B,Electronics,0,217.51
2023-02-20,Store_B,Electronics,0,228.81
2023-02-21,Store_B,Electronics,0,274.14
2023-02-22,Store_B,Electronics,0,265.04
2023-02-23,Store_B,Electronics,0,252.85
2023-02-24,Store_B,Electronics,0,266.17
2023-02-25,Store_B,Electronics,0,250.88
2023-02-26,Store_B,Electronics,1,257.16
2023-02-27,Store_B,Electronics,0,244.32
2023-02-28,Store_B,Electronics,0,273.3
2023-03-01,Store_B,Electronics,1,305.21
2023-03-02,Store_B,Electronics,0,238.01
2023-03-03,Store_B,Electronics,0,270.18
2023-03-04,Store_B,Electronics,1,347.99
2023-03-05,Store_B,Electronics,0,188.87
2023-03-06,Store_B,Electronics,0,227.06
2023-03-07,Store_B,Electronics,0,248.21
2023-03-08,Store_B,Electronics,0,268.92
2023-03-09,Store_B,Electronics,0,225.0
2023-03-10,Store_B,Electronics,0,252.05
2023-03-11,Store_B,Electronics,0,289.55
2023-03-12,Store_B,Electronics,0,166.02
2023-03-13,Store_B,Electronics,0,227.21
2023-03-14,Store_B,Electronics,0,252.57
2023-03-15,Store_B,Electronics,1,313.56
2023-03-16,Store_B,Electronics,0,262.17
2023-03-17,Store_B,Electronics,0,263.67
2023-03-18,Store_B,Electronics,1,340.68
2023-03-19,Store_B,Electronics,0,165.7
2023-03-20,Store_B,Electronics,0,231.99
2023-03-21,Store_B,Electronics,1,316.95
2023-03-22,Store_B,Electronics,0,263.51
2023-03-23,Store_B,Electronics,0,254.75
2023-03-24,Store_B,Electronics,1,346.42
2023-03-25,Store_B,Electronics,1,339.53
2023-03-26,Store_B,Electronics,0,169.33
2023-03-27,Store_B,Electronics,0,226.73
2023-03-28,Store_B,Electronics,0,265.1
2023-03-29,Store_B,Electronics,0,245.51
2023-03-30,Store_B,Electronics,0,210.5
2023-03-31,Store_B,Electronics,0,230.22
2023-04-01,Store_B,Electronics,0,264.53
2023-04-02,Store_B,Electronics,0,173.89
2023-04-03,Store_B,Electronics,0,218.85
2023-04-04,Store_B,Electronics,0,223.19
2023-04-05,Store_B,Electronics,0,241.82
2023-04-06,Store_B,Electronics,0,193.6
2023-04-07,Store_B,Electronics,0,212.86
2023-04-08,Store_B,Electronics,0,236.61
2023-04-09,Store_B,Electronics,0,130.81
2023-04-10,Store_B,Electronics,0,234.96
2023-04-11,Store_B,Electronics,0,236.87
2023-04-12,Store_B,Electronics,0,208.78
2023-04-13,Store_B,Electronics,0,222.68
2023-04-14,Store_B,Electronics,0,226.9
2023-04-15,Store_B,Electronics,0,198.46
2023-04-16,Store_B,Electronics,0,199.13
2023-04-17,Store_B,Electronics,0,209.64
2023-04-18,Store_B,Electronics,0,210.98
2023-04-19,Store_B,Electronics,1,276.67
2023-04-20,Store_B,Electronics,0,246.34
2023-04-21,Store_B,Electronics,0,237.2
2023-04-22,Store_B,Electronics,1,276.14
2023-04-23,Store_B,Electronics,0,152.49
2023-04-24,Store_B,Electronics,0,176.22
2023-04-25,Store_B,Electronics,0,259.36
2023-04-26,Store_B,Electronics,0,235.34
2023-04-27,Store_B,Electronics,0,202.64
2023-04-28,Store_B,Electronics,0,195.2
2023-04-29,Store_B,Electronics,0,194.34
2023-04-30,Store_B,Electronics,0,169.5
2023-05-01,Store_B,Electronics,0,208.94
2023-05-02,Store_B,Electronics,1,276.45
2023-05-03,Store_B,Electronics,0,237.95
2023-05-04,Store_B,Electronics,0,199.66
2023-05-05,Store_B,Electronics,0,237.04
2023-05-06,Store_B,Electronics,0,193.03
2023-05-07,Store_B,Electronics,0,176.13
2023-05-08,Store_B,Electronics,0,170.22
2023-05-09,Store_B,Electronics,0,218.21
2023-05-10,Store_B,Electronics,0,213.19
2023-05-11,Store_B,Electronics,0,147.02
2023-05-12,Store_B,Electronics,0,195.3
2023-05-13,Store_B,Electronics,0,160.66
2023-05-14,Store_B,Electronics,0,200.99
2023-05-15,Store_B,Electronics,0,183.71
2023-05-16,Store_B,Electronics,0,187.2
2023-05-17,Store_B,Electronics,0,174.7
2023-05-18,Store_B,Electronics,0,186.31
2023-05-19,Store_B,Electronics,0,214.06
2023-05-20,Store_B,Electronics,0,175.37
2023-05-21,Store_B,Electronics,0,148.68
2023-05-22,Store_B,Electronics,0,191.71
2023-05-23,Store_B,Electronics,0,173.7
2023-05-24,Store_B,Electronics,0,185.61
2023-05-25,Store_B,Electronics,0,146.76
2023-05-26,Store_B,Electronics,0,223.7
2023-05-27,Store_B,Electronics,0,129.16
2023-05-28,Store_B,Electronics,0,130.0
2023-05-29,Store_B,Electronics,0,195.54
2023-05-30,Store_B,Electronics,0,139.34
2023-05-31,Store_B,Electronics,0,198.17
2023-06-01,Store_B,Electronics,0,185.37
2023-06-02,Store_B,Electronics,0,203.44
2023-06-03,Store_B,Electronics,0,192.48
2023-06-04,Store_B,Electronics,0,136.75
2023-06-05,Store_B,Electronics,0,159.88
2023-06-06,Store_B,Electronics,0,150.16
2023-06-07,Store_B,Electronics,0,184.32
2023-06-08,Store_B,Electronics,0,172.27
2023-06-09,Store_B,Electronics,0,174.02
2023-06-10,Store_B,Electronics,0,153.39
2023-06-11,Store_B,Electronics,1,201.98
2023-06-12,Store_B,Electronics,0,167.57
2023-06-13,Store_B,Electronics,0,161.05
2023-06-14,Store_B,Electronics,0,177.56
2023-06-15,Store_B,Electronics,0,171.46
2023-06-16,Store_B,Electronics,0,170.21
2023-06-17,Store_B,Electronics,0,165.95
2023-06-18,Store_B,Electronics,0,128.77
2023-06-19,Store_B,Electronics,0,186.38
2023-06-20,Store_B,Electronics,1,232.46
2023-06-21,Store_B,Electronics,1,208.08
2023-06-22,Store_B,Electronics,0,130.81
2023-06-23,Store_B,Electronics,1,230.59
2023-06-24,Store_B,Electronics,0,155.74
2023-06-25,Store_B,Electronics,0,143.45
2023-06-26,Store_B,Electronics,0,189.66
2023-06-27,Store_B,Electronics,0,166.37
2023-06-28,Store_B,Electronics,0,186.1
2023-06-29,Store_B,Electronics,0,186.32
2023-06-30,Store_B,Electronics,0,192.21
2023-07-01,Store_B,Electronics,1,217.48
2023-07-02,Store_B,Electronics,0,115.76
2023-07-03,Store_B,Electronics,0,142.53
2023-07-04,Store_B,Electronics,0,197.4
2023-07-05,Store_B,Electronics,0,194.13
2023-07-06,Store_B,Electronics,1,239.22
2023-07-07,Store_B,Electronics,0,184.64
2023-07-08,Store_B,Electronics,0,162.54
2023-07-09,Store_B,Electronics,0,112.87
2023-07-10,Store_B,Electronics,1,181.11
2023-07-11,Store_B,Electronics,0,179.69
2023-07-12,Store_B,Electronics,0,160.94
2023-07-13,Store_B,Electronics,0,171.44
2023-07-14,Store_B,Electronics,0,136.16
2023-07-15,Store_B,Electronics,0,136.46
2023-07-16,Store_B,Electronics,0,135.13
2023-07-17,Store_B,Electronics,0,170.09
2023-07-18,Store_B,Electronics,0,181.88
2023-07-19,Store_B,Electronics,0,153.15
2023-07-20,Store_B,Electronics,0,175.56
2023-07-21,Store_B,Electronics,0,157.3
2023-07-22,Store_B,Electronics,0,178.71
2023-07-23,Store_B,Electronics,0,92.76
2023-07-24,Store_B,Electronics,0,131.3
2023-07-25,Store_B,Electronics,0,115.12
2023-07-26,Store_B,Electronics,0,150.44
2023-07-27,Store_B,Electronics,0,167.63
2023-07-28,Store_B,Electronics,0,214.49
2023-07-29,Store_B,Electronics,1,244.62
2023-07-30,Store_B,Electronics,0,131.46
2023-07-31,Store_B,Electronics,0,110.68
2023-08-01,Store_B,Electronics,0,157.46
2023-08-02,Store_B,Electronics,1,270.25
2023-08-03,Store_B,Electronics,0,156.03
2023-08-04,Store_B,Electronics,0,150.88
2023-08-05,Store_B,Electronics,0,149.96
2023-08-06,Store_B,Electronics,0,75.21
2023-08-07,Store_B,Electronics,0,160.4
2023-08-08,Store_B,Electronics,0,128.26
2023-08-09,Store_B,Electronics,0,145.78
2023-08-10,Store_B,Electronics,0,156.9
2023-08-11,Store_B,Electronics,0,152.22
2023-08-12,Store_B,Electronics,0,164.05
2023-08-13,Store_B,Electronics,0,136.02
2023-08-14,Store_B,Electronics,0,133.57
2023-08-15,Store_B,Electronics,0,197.06
2023-08-16,Store_B,Electronics,0,191.04
2023-08-17,Store_B,Electronics,1,234.34
2023-08-18,Store_B,Electronics,1,270.62
2023-08-19,Store_B,Electronics,0,167.21
2023-08-20,Store_B,Electronics,0,114.73
2023-08-21,Store_B,Electronics,0,155.39
2023-08-22,Store_B,Electronics,0,148.75
2023-08-23,Store_B,Electronics,0,198.75
2023-08-24,Store_B,Electronics,0,181.99
2023-08-25,Store_B,Electronics,0,179.01
2023-08-26,Store_B,Electronics,0,154.66
2023-08-27,Store_B,Electronics,0,130.05
2023-08-28,Store_B,Electronics,0,124.14
2023-08-29,Store_B,Electronics,0,169.11
2023-08-30,Store_B,Electronics,1,272.75
2023-08-31,Store_B,Electronics,1,210.27
2023-09-01,Store_B,Electronics,0,216.03
2023-09-02,Store_B,Electronics,0,180.04
2023-09-03,Store_B,Electronics,0,141.57
2023-09-04,Store_B,Electronics,0,143.67
2023-09-05,Store_B,Electronics,0,163.38
2023-09-06,Store_B,Electronics,0,182.56
2023-09-07,Store_B,Electronics,0,206.5
2023-09-08,Store_B,Electronics,1,243.52
2023-09-09,Store_B,Electronics,0,131.23
2023-09-10,Store_B,Electronics,1,201.05
2023-09-11,Store_B,Electronics,0,184.21
2023-09-12,Store_B,Electronics,0,191.01
2023-09-13,Store_B,Electronics,0,229.93
2023-09-14,Store_B,Electronics,0,190.01
2023-09-15,Store_B,Electronics,0,202.71
2023-09-16,Store_B,Electronics,0,175.42
2023-09-17,Store_B,Electronics,0,150.75
2023-09-18,Store_B,Electronics,0,135.21
2023-09-19,Store_B,Electronics,0,226.95
2023-09-20,Store_B,Electronics,1,279.98
2023-09-21,Store_B,Electronics,0,199.39
2023-09-22,Store_B,Electronics,0,202.63
2023-09-23,Store_B,Electronics,0,214.72
2023-09-24,Store_B,Electronics,0,142.38
2023-09-25,Store_B,Electronics,0,161.38
2023-09-26,Store_B,Electronics,0,199.02
2023-09-27,Store_B,Electronics,0,222.82
2023-09-28,Store_B,Electronics,0,174.57
2023-09-29,Store_B,Electronics,0,192.51
2023-09-30,Store_B,Electronics,0,175.4
2023-10-01,Store_B,Electronics,0,143.14
2023-10-02,Store_B,Electronics,0,198.38
2023-10-03,Store_B,Electronics,0,207.96
2023-10-04,Store_B,Electronics,0,188.0
2023-10-05,Store_B,Electronics,0,243.01
2023-10-06,Store_B,Electronics,0,190.06
2023-10-07,Store_B,Electronics,0,190.73
2023-10-08,Store_B,Electronics,0,140.36
2023-10-09,Store_B,Electronics,0,171.47
2023-10-10,Store_B,Electronics,0,212.29
2023-10-11,Store_B,Electronics,0,213.74
2023-10-12,Store_B,Electronics,0,186.0
2023-10-13,Store_B,Electronics,0,229.38
2023-10-14,Store_B,Electronics,0,216.12
2023-10-15,Store_B,Electronics,0,179.0
2023-10-16,Store_B,Electronics,0,193.44
2023-10-17,Store_B,Electronics,0,226.38
2023-10-18,Store_B,Electronics,0,237.64
2023-10-19,Store_B,Electronics,0,195.47
2023-10-20,Store_B,Electronics,0,271.09
2023-10-21,Store_B,Electronics,0,247.65
2023-10-22,Store_B,Electronics,0,190.17
2023-10-23,Store_B,Electronics,0,191.62
2023-10-24,Store_B,Electronics,0,186.48
2023-10-25,Store_B,Electronics,0,197.46
2023-10-26,Store_B,Electronics,0,209.95
2023-10-27,Store_B,Electronics,0,271.07
2023-10-28,Store_B,Electronics,0,216.88
2023-10-29,Store_B,Electronics,0,160.68
2023-10-30,Store_B,Electronics,0,187.82
2023-10-31,Store_B,Electronics,1,329.36
2023-11-01,Store_B,Electronics,0,233.57
2023-11-02,Store_B,Electronics,0,254.66
2023-11-03,Store_B,Electronics,0,223.65
2023-11-04,Store_B,Electronics,0,210.42
2023-11-05,Store_B,Electronics,0,176.64
2023-11-06,Store_B,Electronics,0,222.41
2023-11-07,Store_B,Electronics,1,317.37
2023-11-08,Store_B,Electronics,0,230.86
2023-11-09,Store_B,Electronics,0,216.77
2023-11-10,Store_B,Electronics,0,221.18
2023-11-11,Store_B,Electronics,0,204.21
2023-11-12,Store_B,Electronics,0,174.52
2023-11-13,Store_B,Electronics,0,248.81
2023-11-14,Store_B,Electronics,0,226.14
2023-11-15,Store_B,Electronics,0,253.73
2023-11-16,Store_B,Electronics,1,292.19
2023-11-17,Store_B,Electronics,0,236.59
2023-11-18,Store_B,Electronics,0,252.44
2023-11-19,Store_B,Electronics,0,187.59
2023-11-20,Store_B,Electronics,0,243.88
2023-11-21,Store_B,Electronics,0,270.45
2023-11-22,Store_B,Electronics,1,311.19
2023-11-23,Store_B,Electronics,1,321.29
2023-11-24,Store_B,Electronics,0,278.26
2023-11-25,Store_B,Electronics,0,240.18
2023-11-26,Store_B,Electronics,0,196.62
2023-11-27,Store_B,Electronics,0,237.64
2023-11-28,Store_B,Electronics,0,296.25
2023-11-29,Store_B,Electronics,0,287.43
2023-11-30,Store_B,Electronics,0,248.7
2023-12-01,Store_B,Electronics,0,230.2
2023-12-02,Store_B,Electronics,0,251.05
2023-12-03,Store_B,Electronics,0,172.36
2023-12-04,Store_B,Electronics,1,268.67
2023-12-05,Store_B,Electronics,0,246.22
2023-12-06,Store_B,Electronics,0,271.05
2023-12-07,Store_B,Electronics,0,238.71
2023-12-08,Store_B,Electronics,0,299.29
2023-12-09,Store_B,Electronics,0,256.27
2023-12-10,Store_B,Electronics,0,202.68
2023-12-11,Store_B,Electronics,0,255.32
2023-12-12,Store_B,Electronics,0,251.89
2023-12-13,Store_B,Electronics,0,276.28
2023-12-14,Store_B,Electronics,0,210.03
2023-12-15,Store_B,Electronics,0,382.56
2023-12-16,Store_B,Electronics,0,405.6
2023-12-17,Store_B,Electronics,0,349.16
2023-12-18,Store_B,Electronics,0,370.31
2023-12-19,Store_B,Electronics,0,403.63
2023-12-20,Store_B,Electronics,1,486.46
2023-12-21,Store_B,Electronics,0,380.21
2023-12-22,Store_B,Electronics,0,391.1
2023-12-23,Store_B,Electronics,0,400.62
2023-12-24,Store_B,Electronics,0,339.46
2023-12-25,Store_B,Electronics,0,358.05
2023-12-26,Store_B,Electronics,1,451.93
2023-12-27,Store_B,Electronics,0,410.36
2023-12-28,Store_B,Electronics,1,412.77
2023-12-29,Store_B,Electronics,0,414.5
2023-12-30,Store_B,Electronics,0,365.78
2023-12-31,Store_B,Electronics,0,332.9
2024-01-01,Store_B,Electronics,0,225.32
2024-01-02,Store_B,Electronics,0,290.9
2024-01-03,Store_B,Electronics,0,288.88
2024-01-04,Store_B,Electronics,1,308.76
2024-01-05,Store_B,Electronics,0,304.32
2024-01-06,Store_B,Electronics,0,239.12
2024-01-07,Store_B,Electronics,0,221.11
2024-01-08,Store_B,Electronics,0,226.39
2024-01-09,Store_B,Electronics,0,275.81
2024-01-10,Store_B,Electronics,0,274.83
2024-01-11,Store_B,Electronics,0,244.65
2024-01-12,Store_B,Electronics,0,289.06
2024-01-13,Store_B,Electronics,0,251.09
2024-01-14,Store_B,Electronics,0,187.3
2024-01-15,Store_B,Electronics,0,223.56
2024-01-16,Store_B,Electronics,0,272.53
2024-01-17,Store_B,Electronics,1,345.44
2024-01-18,Store_B,Electronics,0,253.03
2024-01-19,Store_B,Electronics,0,318.94
2024-01-20,Store_B,Electronics,0,279.19
2024-01-21,Store_B,Electronics,0,239.01
2024-01-22,Store_B,Electronics,0,237.48
2024-01-23,Store_B,Electronics,0,260.24
2024-01-24,Store_B,Electronics,0,290.75
2024-01-25,Store_B,Electronics,0,264.08
2024-01-26,Store_B,Electronics,0,295.46
2024-01-27,Store_B,Electronics,0,266.65
2024-01-28,Store_B,Electronics,0,245.18
2024-01-29,Store_B,Electronics,0,255.85
2024-01-30,Store_B,Electronics,0,277.05
2024-01-31,Store_B,Electronics,0,296.39
2024-02-01,Store_B,Electronics,1,365.37
2024-02-02,Store_B,Electronics,0,302.39
2024-02-03,Store_B,Electronics,0,246.49
2024-02-04,Store_B,Electronics,0,225.66
2024-02-05,Store_B,Electronics,0,251.12
2024-02-06,Store_B,Electronics,0,285.36
2024-02-07,Store_B,Electronics,0,277.15
2024-02-08,Store_B,Electronics,0,267.33
2024-02-09,Store_B,Electronics,0,288.86
2024-02-10,Store_B,Electronics,0,275.01
2024-02-11,Store_B,Electronics,0,202.61
2024-02-12,Store_B,Electronics,1,293.67
2024-02-13,Store_B,Electronics,0,232.35
2024-02-14,Store_B,Electronics,0,322.48
2024-02-15,Store_B,Electronics,0,226.08
2024-02-16,Store_B,Electronics,0,286.33
2024-02-17,Store_B,Electronics,0,280.81
2024-02-18,Store_B,Electronics,0,205.62
2024-02-19,Store_B,Electronics,0,273.85
2024-02-20,Store_B,Electronics,0,274.98
2024-02-21,Store_B,Electronics,0,313.34
2024-02-22,Store_B,Electronics,0,244.39
2024-02-23,Store_B,Electronics,1,342.46
2024-02-24,Store_B,Electronics,0,254.56
2024-02-25,Store_B,Electronics,0,209.6
2024-02-26,Store_B,Electronics,0,235.18
2024-02-27,Store_B,Electronics,0,264.38
2024-02-28,Store_B,Electronics,0,268.56
2024-02-29,Store_B,Electronics,0,274.49
2024-03-01,Store_B,Electronics,0,292.37
2024-03-02,Store_B,Electronics,0,230.36
2024-03-03,Store_B,Electronics,0,206.73
2024-03-04,Store_B,Electronics,0,249.7
2024-03-05,Store_B,Electronics,0,272.19
2024-03-06,Store_B,Electronics,0,267.72
2024-03-07,Store_B,Electronics,0,254.17
2024-03-08,Store_B,Electronics,0,266.48
2024-03-09,Store_B,Electronics,0,273.69
2024-03-10,Store_B,Electronics,1,292.77
2024-03-11,Store_B,Electronics,1,295.84
2024-03-12,Store_B,Electronics,0,260.92
2024-03-13,Store_B,Electronics,0,261.68
2024-03-14,Store_B,Electronics,0,246.68
2024-03-15,Store_B,Electronics,0,289.99
2024-03-16,Store_B,Electronics,0,242.98
2024-03-17,Store_B,Electronics,0,196.22
2024-03-18,Store_B,Electronics,0,231.31
2024-03-19,Store_B,Electronics,0,297.94
2024-03-20,Store_B,Electronics,0,256.19
2024-03-21,Store_B,Electronics,0,229.24
2024-03-22,Store_B,Electronics,0,276.0
2024-03-23,Store_B,Electronics,0,260.17
2024-03-24,Store_B,Electronics,0,205.15
2024-03-25,Store_B,Electronics,0,213.94
2024-03-26,Store_B,Electronics,0,269.05
2024-03-27,Store_B,Electronics,0,232.99
2024-03-28,Store_B,Electronics,0,191.38
2024-03-29,Store_B,Electronics,0,253.38
2024-03-30,Store_B,Electronics,0,278.3
2024-03-31,Store_B,Electronics,0,199.68
2024-04-01,Store_B,Electronics,0,214.15
2024-04-02,Store_B,Electronics,0,253.55
2024-04-03,Store_B,Electronics,0,258.81
2024-04-04,Store_B,Electronics,0,276.56
2024-04-05,Store_B,Electronics,0,274.93
2024-04-06,Store_B,Electronics,0,217.19
2024-04-07,Store_B,Electronics,0,199.74
2024-04-08,Store_B,Electronics,0,213.42
2024-04-09,Store_B,Electronics,0,239.86
2024-04-10,Store_B,Electronics,0,242.07
2024-04-11,Store_B,Electronics,0,223.51
2024-04-12,Store_B,Electronics,1,279.42
2024-04-13,Store_B,Electronics,0,218.09
2024-04-14,Store_B,Electronics,0,182.31
2024-04-15,Store_B,Electronics,0,214.74
2024-04-16,Store_B,Electronics,0,233.52
2024-04-17,Store_B,Electronics,0,238.0
2024-04-18,Store_B,Electronics,0,230.19
2024-04-19,Store_B,Electronics,0,266.02
2024-04-20,Store_B,Electronics,0,215.92
2024-04-21,Store_B,Electronics,0,161.21
2024-04-22,Store_B,Electronics,0,219.33
2024-04-23,Store_B,Electronics,0,234.68
2024-04-24,Store_B,Electronics,0,225.1
2024-04-25,Store_B,Electronics,0,170.09
2024-04-26,Store_B,Electronics,0,250.31
2024-04-27,Store_B,Electronics,0,196.82
2024-04-28,Store_B,Electronics,0,166.75
2024-04-29,Store_B,Electronics,1,252.58
2024-04-30,Store_B,Electronics,0,238.54
2024-05-01,Store_B,Electronics,0,229.54
2024-05-02,Store_B,Electronics,0,183.86
2024-05-03,Store_B,Electronics,0,272.01
2024-05-04,Store_B,Electronics,0,217.37
2024-05-05,Store_B,Electronics,0,151.28
2024-05-06,Store_B,Electronics,0,214.31
2024-05-07,Store_B,Electronics,0,212.31
2024-05-08,Store_B,Electronics,0,214.84
2024-05-09,Store_B,Electronics,0,197.79
2024-05-10,Store_B,Electronics,0,218.51
2024-05-11,Store_B,Electronics,1,263.69
2024-05-12,Store_B,Electronics,0,155.28
2024-05-13,Store_B,Electronics,0,171.97
2024-05-14,Store_B,Electronics,1,255.93
2024-05-15,Store_B,Electronics,0,214.48
2024-05-16,Store_B,Electronics,0,179.41
2024-05-17,Store_B,Electronics,0,218.82
2024-05-18,Store_B,Electronics,0,219.43
2024-05-19,Store_B,Electronics,0,151.5
2024-05-20,Store_B,Electronics,0,179.93
2024-05-21,Store_B,Electronics,0,220.02
2024-05-22,Store_B,Electronics,0,201.35
2024-05-23,Store_B,Electronics,0,176.39
2024-05-24,Store_B,Electronics,0,160.68
2024-05-25,Store_B,Electronics,0,190.95
2024-05-26,Store_B,Electronics,1,199.32
2024-05-27,Store_B,Electronics,0,164.87
2024-05-28,Store_B,Electronics,0,155.17
2024-05-29,Store_B,Electronics,1,258.5
2024-05-30,Store_B,Electronics,0,160.8
2024-05-31,Store_B,Electronics,0,176.98
2024-06-01,Store_B,Electronics,0,164.48
2024-06-02,Store_B,Electronics,0,119.87
2024-06-03,Store_B,Electronics,0,181.43
2024-06-04,Store_B,Electronics,0,210.59
2024-06-05,Store_B,Electronics,0,197.61
2024-06-06,Store_B,Electronics,0,210.28
2024-06-07,Store_B,Electronics,0,190.13
2024-06-08,Store_B,Electronics,0,127.09
2024-06-09,Store_B,Electronics,0,119.56
2024-06-10,Store_B,Electronics,0,159.3
2024-06-11,Store_B,Electronics,0,166.43
2024-06-12,Store_B,Electronics,0,191.25
2024-06-13,Store_B,Electronics,0,184.6
2024-06-14,Store_B,Electronics,0,173.45
2024-06-15,Store_B,Electronics,0,202.83
2024-06-16,Store_B,Electronics,0,172.9
2024-06-17,Store_B,Electronics,0,192.64
2024-06-18,Store_B,Electronics,0,146.31
2024-06-19,Store_B,Electronics,1,240.96
2024-06-20,Store_B,Electronics,0,174.0
2024-06-21,Store_B,Electronics,0,162.04
2024-06-22,Store_B,Electronics,0,145.88
2024-06-23,Store_B,Electronics,0,92.61
2024-06-24,Store_B,Electronics,0,153.79
2024-06-25,Store_B,Electronics,0,184.23
2024-06-26,Store_B,Electronics,1,267.7
2024-06-27,Store_B,Electronics,0,175.35
2024-06-28,Store_B,Electronics,0,198.47
2024-06-29,Store_B,Electronics,0,136.03
2024-06-30,Store_B,Electronics,0,130.26
2024-07-01,Store_B,Electronics,0,148.81
2024-07-02,Store_B,Electronics,0,162.37
2024-07-03,Store_B,Electronics,0,173.76
2024-07-04,Store_B,Electronics,0,170.14
2024-07-05,Store_B,Electronics,0,197.53
2024-07-06,Store_B,Electronics,0,203.56
2024-07-07,Store_B,Electronics,1,195.63
2024-07-08,Store_B,Electronics,0,164.85
2024-07-09,Store_B,Electronics,0,188.93
2024-07-10,Store_B,Electronics,0,200.95
2024-07-11,Store_B,Electronics,0,140.87
2024-07-12,Store_B,Electronics,0,183.27
2024-07-13,Store_B,Electronics,0,146.88
2024-07-14,Store_B,Electronics,0,106.08
2024-07-15,Store_B,Electronics,0,155.97
2024-07-16,Store_B,Electronics,0,181.23
2024-07-17,Store_B,Electronics,0,186.2
2024-07-18,Store_B,Electronics,0,150.25
2024-07-19,Store_B,Electronics,0,183.24
2024-07-20,Store_B,Electronics,0,158.74
2024-07-21,Store_B,Electronics,1,193.83
2024-07-22,Store_B,Electronics,0,168.16
2024-07-23,Store_B,Electronics,0,153.71
2024-07-24,Store_B,Electronics,0,178.28
2024-07-25,Store_B,Electronics,0,177.54
2024-07-26,Store_B,Electronics,0,151.22
2024-07-27,Store_B,Electronics,0,182.57
2024-07-28,Store_B,Electronics,0,82.7
2024-07-29,Store_B,Electronics,0,126.7
2024-07-30,Store_B,Electronics,0,171.79
2024-07-31,Store_B,Electronics,0,173.46
2024-08-01,Store_B,Electronics,0,154.09
2024-08-02,Store_B,Electronics,0,218.19
2024-08-03,Store_B,Electronics,0,142.16
2024-08-04,Store_B,Electronics,0,133.15
2024-08-05,Store_B,Electronics,0,185.7
2024-08-06,Store_B,Electronics,0,191.33
2024-08-07,Store_B,Electronics,0,187.78
2024-08-08,Store_B,Electronics,0,168.28
2024-08-09,Store_B,Electronics,0,176.11
2024-08-10,Store_B,Electronics,0,157.76
2024-08-11,Store_B,Electronics,0,99.24
2024-08-12,Store_B,Electronics,0,170.91
2024-08-13,Store_B,Electronics,0,151.66
2024-08-14,Store_B,Electronics,0,181.66
2024-08-15,Store_B,Electronics,0,159.96
2024-08-16,Store_B,Electronics,1,254.45
2024-08-17,Store_B,Electronics,0,182.08
2024-08-18,Store_B,Electronics,0,119.86
2024-08-19,Store_B,Electronics,0,133.02
2024-08-20,Store_B,Electronics,0,166.17
2024-08-21,Store_B,Electronics,0,168.4
2024-08-22,Store_B,Electronics,0,206.76
2024-08-23,Store_B,Electronics,0,215.71
2024-08-24,Store_B,Electronics,0,146.33
2024-08-25,Store_B,Electronics,0,126.11
2024-08-26,Store_B,Electronics,0,139.1
2024-08-27,Store_B,Electronics,0,170.29
2024-08-28,Store_B,Electronics,0,179.43
2024-08-29,Store_B,Electronics,0,156.65
2024-08-30,Store_B,Electronics,0,211.94
2024-08-31,Store_B,Electronics,0,183.9
2024-09-01,Store_B,Electronics,0,141.13
2024-09-02,Store_B,Electronics,0,190.0
2024-09-03,Store_B,Electronics,0,203.92
2024-09-04,Store_B,Electronics,0,194.85
2024-09-05,Store_B,Electronics,0,183.15
2024-09-06,Store_B,Electronics,0,218.51
2024-09-07,Store_B,Electronics,0,200.47
2024-09-08,Store_B,Electronics,0,98.34
2024-09-09,Store_B,Electronics,1,239.5
2024-09-10,Store_B,Electronics,0,194.59
2024-09-11,Store_B,Electronics,0,212.8
2024-09-12,Store_B,Electronics,1,212.48
2024-09-13,Store_B,Electronics,0,225.63
2024-09-14,Store_B,Electronics,0,201.95
2024-09-15,Store_B,Electronics,0,139.44
2024-09-16,Store_B,Electronics,1,270.01
2024-09-17,Store_B,Electronics,0,176.91
2024-09-18,Store_B,Electronics,0,209.21
2024-09-19,Store_B,Electronics,0,177.78
2024-09-20,Store_B,Electronics,0,194.86
2024-09-21,Store_B,Electronics,0,191.68
2024-09-22,Store_B,Electronics,0,209.35
2024-09-23,Store_B,Electronics,0,145.1
2024-09-24,Store_B,Electronics,1,282.58
2024-09-25,Store_B,Electronics,0,261.31
2024-09-26,Store_B,Electronics,0,172.88
2024-09-27,Store_B,Electronics,1,307.57
2024-09-28,Store_B,Electronics,0,219.81
2024-09-29,Store_B,Electronics,0,129.56
2024-09-30,Store_B,Electronics,0,128.9
2024-10-01,Store_B,Electronics,0,187.45
2024-10-02,Store_B,Electronics,1,285.26
2024-10-03,Store_B,Electronics,0,214.38
2024-10-04,Store_B,Electronics,0,244.53
2024-10-05,Store_B,Electronics,0,205.07
2024-10-06,Store_B,Electronics,0,166.35
2024-10-07,Store_B,Electronics,0,164.17
2024-10-08,Store_B,Electronics,0,244.95
